,Headline,Source,Sentiment,Positive_score,Neutral_score,Negative_score,Key_words
10,'Fallacy!' Trump ridiculed by Putin and Erdogan in secret phone call on Iran nuclear deal,Express.co.uk,NEUTRAL,0.0027217816095799208,0.9406267404556274,0.05524333938956261,"['Trump', 'Putin and Erdogan', 'secret phone call']"
11,CHP presidential candidate İnce vows not to use executive powers if elected,Hurriyet Daily News,NEUTRAL,0.002908845664933324,0.938411295413971,0.057159408926963806,"['CHP presidential candidate İnce', 'executive powers']"
12,Foreign exchange rates to stabilize soon: Turkish minister,Hurriyet Daily News,NEUTRAL,0.0033657101448625326,0.9928808212280273,0.0034291157498955727,['Foreign exchange rates']
13,Minister: Russian tourists to be able to use ruble in Turkey,Trend News Agency,NEUTRAL,0.011612222529947758,0.9130441546440125,0.06908164173364639,"['Minister', 'Russian tourists', 'ruble']"
14,Turkey to continue trade with Iran - Nihat Zeybekci,Trend News Agency,NEUTRAL,0.014168945141136646,0.9348084926605225,0.04867161437869072,"['Turkey', 'trade']"
15,"Turkish president slams interest lobby, credit agencies",Anadolu Agency,NEUTRAL,0.005150871351361275,0.9185193777084351,0.07357784360647202,"['Turkish president', 'interest lobby']"
16,Erdogan adviser says nobody should worry about Turkey central bank steps,Reuters,NEUTRAL,0.014337893575429916,0.9421637654304504,0.03838161379098892,['Erdogan adviser']
17,"'Turkey strong in terms of economic depth, volume'",Anadolu Agency,NEUTRAL,0.13083422183990479,0.7976439595222473,0.06463204324245453,"['Turkey', 'terms', 'economic depth', 'volume']"
18,AKP to reveal parliamentary election candidates on May 25: Spokesman,Hurriyet Daily News,NEUTRAL,0.0035532487090677023,0.986966609954834,0.008952652104198933,"['parliamentary election candidates', 'May 25']"
19,Turkey's president addresses young ruling party members,Yeni Şafak English,NEUTRAL,0.006053328048437834,0.9809558987617493,0.012097307480871677,"['Turkey', 'president', 'young ruling']"
20,New F-35 fighter jets to be stationed in eastern Turkey's Malatya,Daily Sabah,NEUTRAL,0.005626847967505455,0.9881771206855774,0.005695676431059837,"['New F-35 fighter jets', 'eastern Turkey']"
21,Turkey's banks present hurdle for Erdogan recovery,Financial Times,NEUTRAL,0.017134349793195724,0.9770855903625488,0.004881378263235092,"['Turkey', 'banks', 'hurdle']"
22,UK prepares to roll out the red carpet for Erdogan,Financial Times,NEUTRAL,0.02501487173140049,0.9565923810005188,0.01631578616797924,"['UK', 'the red carpet']"
23,Erdoğan decree plan sparks opposition protest,Ahval,NEUTRAL,0.0154041089117527,0.951788604259491,0.030557161197066307,['Erdoğan decree plan']
24,Turkey To Be Hard Hit By US Sanctions Against Iran: Analysts,UrduPoint News,NEUTRAL,0.010714385658502579,0.9137551188468933,0.06886091828346252,"['Turkey', 'Hard Hit', 'US Sanctions', 'Iran']"
25,A lot of victims in Turkey attacked the headquarters of an opposition party,Brinkwire (press release),NEUTRAL,0.012167884968221188,0.9679773449897766,0.018108772113919258,"['A lot', 'victims', 'Turkey', 'the headquarters']"
26,US will lose from ending Iran deal: Turkey's president,Brinkwire (press release),NEUTRAL,0.007425772491842508,0.774633526802063,0.2078464776277542,"['Iran deal', 'Turkey']"
27,Turkey's economic goose may be cooked,MoneyWeek,NEUTRAL,0.031090889126062393,0.9249660968780518,0.03956888988614082,"['Turkey', 'economic goose']"
28,Turkey: Six candidates to run for presidency,Brinkwire (press release),NEUTRAL,0.007976092398166656,0.9577218294143677,0.031521618366241455,"['Turkey', 'Six candidates']"
29,"Erdoğan, Putin discuss Iran deal, Syria escalation in phone call",AMN Al-Masdar News,NEUTRAL,0.006821398623287678,0.906571626663208,0.08288509398698807,"['Erdoğan', 'Putin', 'Iran deal', 'Syria escalation']"
30,'Strong Tehran means strong Ankara': Turkey vows to maintain trade with Iran,RT,NEUTRAL,0.007878159172832966,0.9276484251022339,0.061667997390031815,"['Strong Tehran', 'strong Ankara', 'Turkey', 'trade']"
31,"Turkey, Russia to Discuss US Withdrawal from Iran Nuclear Deal",Al-Bawaba,NEUTRAL,0.004973933100700378,0.9683136940002441,0.02519739791750908,"['Turkey', 'Russia', 'US Withdrawal']"
32,Turkish lira weakens to 4.3 against dollar after Erdogan comments,Business Recorder (press release),NEUTRAL,0.013616606593132019,0.8809221982955933,0.09872013330459595,"['Turkish lira', '4.3', 'dollar']"
33,Erdogan agrees with Putin that US withdrawal from Iran nuclear deal was 'a mistake' – source,RT,NEUTRAL,0.0026254933327436447,0.89207923412323,0.1010984480381012,"['Erdogan', 'Putin', 'US withdrawal', 'Iran nuclear deal', 'a mistake']"
34,"If The EU Actually Wants to Preserve the JCPOA Against US Wishes, European Leaders Must Learn From Turkey and ...",http://www.eurasiafuture.com/ (blog),NEUTRAL,0.024025676771998405,0.917924702167511,0.048644401133060455,"['The EU', 'the JCPOA', 'US Wishes', 'European Leaders Must Learn', 'Turkey']"
35,Erdoğan's party to reveal election candidates on May 25,Yeni Şafak English,NEUTRAL,0.008010722696781158,0.985819935798645,0.005520066246390343,"['Erdoğan', 'party', 'election candidates']"
36,"Erdogan's UK visit to boost ties, says British envoy",www.worldbulletin.net,NEUTRAL,0.006713191047310829,0.9882434606552124,0.004306845832616091,"['Erdogan', 'UK visit', 'ties']"
37,Turkish parliament authorizes cabinet to issue decrees,Yeni Şafak English,NEUTRAL,0.003249003319069743,0.9864562749862671,0.009508729912340641,"['Turkish parliament', 'cabinet']"
38,"Putin, Erdogan Agree Trump Was 'Wrong' on Iran Nuclear Deal",teleSUR English,NEUTRAL,0.0053981696255505085,0.8225576281547546,0.1651751697063446,"['Putin', 'Erdogan Agree Trump', 'Wrong']"
39,"Erdoğan's UK visit to boost ties, says British envoy",Yeni Şafak English,NEUTRAL,0.011767257004976273,0.9812853336334229,0.005898179020732641,"['Erdoğan', 'UK visit', 'ties']"
40,Who is really driving the slump of the Turkish lira?,Al-Monitor,NEUTRAL,0.01420384831726551,0.9711230993270874,0.013403676450252533,"['the slump', 'the Turkish lira']"
41,Press agenda on May 11,www.worldbulletin.net,NEUTRAL,0.008759344927966595,0.9768661856651306,0.013576923869550228,['agenda']
42,"Putin, Erdogan agree to coordinate steps on Iranian nuclear deal — Kremlin",Trend News Agency,NEUTRAL,0.005741659551858902,0.9827156066894531,0.010400175116956234,"['Putin', 'Erdogan', 'steps', 'Iranian nuclear deal']"
43,"Turkish, Russian Prez discuss JCPOA over phone",ANI News,NEUTRAL,0.007730331737548113,0.951845109462738,0.03877026587724686,"['Turkish, Russian Prez', 'JCPOA']"
44,Erdogan's party to reveal election candidates on May 25,www.worldbulletin.net,NEUTRAL,0.004061946179717779,0.9918328523635864,0.003651979612186551,"['Erdogan', 'party', 'election candidates']"
45,"Social media platforms are ablaze as Turks say ""enough"" to President Erdogan",IFEX,NEUTRAL,0.005545967258512974,0.966745138168335,0.02468138001859188,"['Social media platforms', 'Turks']"
46,"Source Reveals Details of Erdogan, Putin Phone Call Over Iran Nuclear Deal",Sputnik International,NEUTRAL,0.004164951853454113,0.9745404124259949,0.019930720329284668,"['Source Reveals Details', 'Erdogan, Putin Phone Call']"
47,Turks tweet #enough to Erdogan,European Interest,NEUTRAL,0.00794240552932024,0.9754971265792847,0.01563115231692791,['Turks']
48,Erdoğan's Istanbul Manifesto,Daily Sabah,NEUTRAL,0.024482643231749535,0.9696229696273804,0.0050927335396409035,['Erdoğan']
49,Some facts about Turkish democracy,Daily Sabah,NEUTRAL,0.013025635853409767,0.9194409847259521,0.06423908472061157,['Some facts']
50,Will the enemy of the Kurds be their 'hope?',Daily Sabah,NEUTRAL,0.041068267077207565,0.8968406319618225,0.0568411611020565,"['the enemy', 'the Kurds', ""'hope""]"
51,Basic approaches to Turkey's economy in the new era,Daily Sabah,NEUTRAL,0.028719117864966393,0.925320029258728,0.04197520762681961,"['Basic', 'Turkey', 'economy']"
52,"Erdogan, Putin discuss US withdrawal from nuclear deal",Anadolu Agency,NEUTRAL,0.004598069936037064,0.9784708619117737,0.01582362689077854,"['Erdogan', 'Putin', 'US withdrawal']"
53,Chinese censorship of Eurovision prompts LGBT community outcry,TODAYonline,NEUTRAL,0.01832626201212406,0.7841850519180298,0.19104225933551788,"['Chinese censorship', 'Eurovision']"
54,Rights Workers Fear Tougher NGO Crackdown in Turkey,Voice of America,NEUTRAL,0.019156845286488533,0.917506217956543,0.05954178050160408,['Rights Workers Fear Tougher NGO Crackdown']
55,Six candidates approved to contest Turkey's presidential election,TRT World,NEUTRAL,0.0029858178459107876,0.9896552562713623,0.006862581707537174,"['Six candidates', 'Turkey']"
56,Putin and Erdogan discussed the US withdrawal from the “nuclear agreement” with Iran,The Koz Times,NEUTRAL,0.0037744943983852863,0.9510790109634399,0.043153613805770874,"['Putin and Erdogan', 'the US withdrawal', 'the “nuclear agreement”']"
57,Pro-government Turkish daily insults 'TAMA M' Twitter protestors,Stockholm Center for Freedom,NEUTRAL,0.004963971674442291,0.9906885623931885,0.003969119396060705,"['Pro-government Turkish daily insults', ""'TAMA M""]"
58,US withdrawal from Iran nuke deal 'worrying',Brinkwire (press release),NEUTRAL,0.020047903060913086,0.9147115349769592,0.06079380586743355,"['US withdrawal', 'Iran nuke deal', ""'worrying""]"
59,Social media platforms are ablaze as Turks say “enough” to President Erdogan,Global Voices Online,NEUTRAL,0.006107546389102936,0.9710764288902283,0.020362531766295433,"['Social media platforms', 'Turks']"
60,"Opposition presidential candidate İnce vows 'peace, development and sharing' in Turkey's southeast",Hurriyet Daily News,NEUTRAL,0.005876926239579916,0.9914387464523315,0.0023353646975010633,"['Opposition presidential candidate İnce', 'peace', 'development', 'sharing', 'Turkey']"
61,Rouhani: Any new sanctions against Iran by US will be against UNSC resolution,Information-Analytic Agency NEWS.am,NEUTRAL,0.022324213758111,0.8940057754516602,0.07423586398363113,"['Rouhani', 'Any new sanctions', 'Iran']"
62,"Main opposition candidate offers his solution for Turkey's ""Kurdish Problem""",Ahval,NEUTRAL,0.008298253640532494,0.9740142226219177,0.015083740465342999,"['Main opposition candidate', 'his solution', 'Turkey', '""Kurdish Problem']"
63,"Erdogan, allies expected to win parliament majority in June snap elections: Poll",PRESSTV,NEUTRAL,0.0028469590470194817,0.9894810914993286,0.0067809224128723145,"['Erdogan', 'allies', 'parliament majority', 'June snap elections']"
64,'Free Turkey Media' protest called during Erdoğan visit to London,Ahval,NEUTRAL,0.005617393180727959,0.9733056426048279,0.01973985694348812,"['Free Turkey Media', ""' protest"", 'Erdoğan visit']"
65,"Erdogan may decide to release two Greek soldiers, says minister",www.ekathimerini.com,NEUTRAL,0.003097567707300186,0.9894319772720337,0.0069478037767112255,"['Erdogan', 'two Greek soldiers']"
66,Erdogan tells Rouhani that US decision on nuclear deal wrong,Pakistan Today,NEUTRAL,0.007069912273436785,0.9740818738937378,0.0173354335129261,"['Erdogan', 'Rouhani', 'US decision', 'nuclear deal']"
67,Turkish economy officials to meet international investors in London,Hurriyet Daily News,NEUTRAL,0.002534279366955161,0.9950059056282043,0.0022604679688811302,"['Turkish economy officials', 'international investors']"
68,US withdrawal from nuclear deal 'not right': Erdogan,Anadolu Agency,NEUTRAL,0.005255396477878094,0.9574472308158875,0.035091619938611984,"['US withdrawal', 'nuclear deal', ""'not right""]"
69,"Turkey's Erdoğan to Visit London and Meet Queen, PM May This Weekend",Breitbart News,NEUTRAL,0.031910523772239685,0.9645848870277405,0.002680326346307993,"['Turkey', 'Erdoğan', 'London', 'Queen, PM May']"
70,"Erdogan, Rouhani mull US withdrawal from nuclear deal with Iran",Trend News Agency,NEUTRAL,0.005335421301424503,0.9837273359298706,0.009923763573169708,"['Erdogan', 'Rouhani', 'US withdrawal', 'nuclear deal']"
71,'Intense Pressure' May Force Erdogan to Free Greek Soldiers,Greek Reporter,NEUTRAL,0.021024398505687714,0.9712597131729126,0.006829381454735994,"['Intense Pressure', ""' May Force Erdogan""]"
72,Any New Sanctions Against Iran to Violate UNSC Resolution 2231 - Rouhani,Sputnik International,NEUTRAL,0.007966805249452591,0.9654418230056763,0.024374622851610184,"['Any New Sanctions', 'Iran', 'Violate UNSC Resolution 2231']"
73,Erdoğan discusses nuclear deal with Iran's Rouhani,Daily Sabah,NEUTRAL,0.00477845361456275,0.9823319315910339,0.012017757631838322,"['Erdoğan', 'nuclear deal', 'Iran']"
74,[Premium] Turkey Plans to Keep Iran Trade As Is,Natural Gas World,NEUTRAL,0.010188886895775795,0.9295287132263184,0.05657079443335533,"['[Premium] Turkey Plans', 'Iran Trade']"
75,"Erdoğan, opposition CHP candidate İnce wish each other luck in election race",Daily Sabah,NEUTRAL,0.00590331107378006,0.9513488411903381,0.03978665545582771,"['Erdoğan', 'opposition CHP candidate İnce', 'each other luck']"
76,Any new US sanctions on Iran violate resolution 2231,Mehr News Agency - English Version,NEUTRAL,0.008482571691274643,0.9802613258361816,0.010319436900317669,"['Any new US sanctions', 'Iran']"
77,Amnesty calls on UK to keep human rights in Turkey a priority ahead of presidential visit,Amnesty International UK,NEUTRAL,0.018189813941717148,0.9291618466377258,0.049350153654813766,"['Amnesty', 'UK', 'human rights', 'Turkey', 'a priority']"
78,"Poll sees Turkey's AK Party, allies winning parliament majority in June vote",Investing.com,NEUTRAL,0.0032210485078394413,0.9950951337814331,0.0014141041319817305,"['Poll', 'Turkey', 'AK Party', 'allies', 'parliament majority']"
79,Erdogan: Trump declared 'economic war' by cancelling Iran deal,Middle East Monitor,NEUTRAL,0.0028133078012615442,0.8971256017684937,0.09702275693416595,"['Erdogan', 'Trump', 'economic war']"
80,Turkish President Erdoğan to visit UK next week,Hurriyet Daily News,NEUTRAL,0.005619992967694998,0.9749389886856079,0.0182313434779644,"['Turkish President Erdoğan', 'UK']"
81,Six Candidates Compete for Turkey's June Presidential Elections,Al-Bawaba,NEUTRAL,0.0039895507507026196,0.99280846118927,0.0028755750972777605,"['Six Candidates Compete', 'Turkey', 'June Presidential']"
82,Names of Turkish presidential candidates announced,Trend News Agency,NEUTRAL,0.007003646343946457,0.989287257194519,0.0033315876498818398,"['Names', 'Turkish presidential candidates']"
83,RSF launches campaign to protest Turkey's Erdoğan during UK visit,Stockholm Center for Freedom,NEUTRAL,0.009093261323869228,0.9745407700538635,0.014995506033301353,"['RSF', 'campaign', 'Turkey', 'Erdoğan']"
84,Erdogan Challengers Decry Media Blackout Before Election,New Delhi Times,NEUTRAL,0.004266968462616205,0.9753663539886475,0.019144346937537193,['Erdogan Challengers Decry Media Blackout']
85,Erdogan: The US will lose for withdrawing from Iran deal,Arutz Sheva,NEUTRAL,0.006100969389081001,0.9527308344841003,0.03699927777051926,"['Erdogan', 'The US']"
86,Turkey's elections: the latest updates,TRT World,NEUTRAL,0.005639189854264259,0.9796776175498962,0.01363591942936182,"['Turkey', 'elections']"
87,Picking Up the Pieces in Iran,Bloomberg,NEUTRAL,0.023071013391017914,0.7551205158233643,0.21513627469539642,['the Pieces']
88,Demirtas praises opposition leader's 'solidarity',Rudaw,NEUTRAL,0.06757304072380066,0.9129423499107361,0.01572406105697155,"['Demirtas', 'opposition leader', 'solidarity']"
89,Turkey opposition candidate visits jailed Kurdish leader,The Daily Star,NEUTRAL,0.011855849996209145,0.9810832142829895,0.00646921107545495,['Turkey opposition candidate']
90,United States Will 'Lose' Over Iran Deal Pullout - Erdogan,ClickLancashire,NEUTRAL,0.0032557365484535694,0.9282543659210205,0.06639694422483444,"['United States Will', ""'Lose"", 'Iran Deal Pullout']"
91,Turkey: US decision on Iran deal to cause instability,Brinkwire (press release),NEUTRAL,0.007105197757482529,0.9610958695411682,0.029168693348765373,"['Turkey', 'US decision', 'Iran deal']"
92,"Turkey to closely monitor United States sanctions on Iran, Presidential Spox Kalın says","10,000 Couples",NEUTRAL,0.002085550222545862,0.961723804473877,0.03521000221371651,"['Turkey', 'United States sanctions', 'Iran', 'Presidential Spox Kalın']"
93,Erdoğan says 'US will be the one to lose' in quitting Iran deal,Yeni Şafak English,NEUTRAL,0.008358525112271309,0.8311904668807983,0.15434157848358154,"['Erdoğan', 'the one']"
94,Thousands say 'that's enough' to Turkey's Erdogan on Twitter,sbDirtySouthSoccer,NEUTRAL,0.019573302939534187,0.9705796241760254,0.008681892417371273,"['Thousands', 'Turkey', 'Erdogan']"
95,US First Side to Lose after Iran Deal Withdrawal: Erdogan,IFP News,NEUTRAL,0.007334497291594744,0.9207446575164795,0.06666537374258041,"['US First Side', 'Iran Deal Withdrawal']"
96,President Erdogan marks Europe Day,Brinkwire (press release),NEUTRAL,0.024477366358041763,0.9125881791114807,0.0591965951025486,['President Erdogan']
97,"After Argentina, watch out for Turkey's banks – FT",Ahval,NEUTRAL,0.011440903879702091,0.9816676378250122,0.006187899503856897,"['Argentina', 'Turkey', 'banks']"
98,"Russian strongman spoke to Erdogan 20 times, double that of other world leaders",The News International (blog),NEUTRAL,0.028020793572068214,0.8694872856140137,0.09362246096134186,"['Russian strongman', 'Erdogan 20 times']"
99,Erdogan views Kosovo as a neo-Ottoman Vassal State,New Eastern Europe,NEUTRAL,0.007536720018833876,0.9898653626441956,0.0022071709390729666,"['Erdogan', 'Kosovo', 'a neo-Ottoman Vassal']"
100,Turkish President to Visit UK,The Speaker,NEUTRAL,0.005547740962356329,0.9736737012863159,0.0196980033069849,['Turkish President']
